District,Households_Rural,Households_Rural_Livable,Households_Rural_Dilapidated,Households_Rural_Dilapidated,Households_Rural_Toilet_Premise,Households_Rural_Toilet_Premise,Households_Urban,Households_Urban_Livable,Households_Urban_Dilapidated,Households_Urban_Toilet_Premise
Koraput,381789.0,60.4,5.3,5.199299999999999,3.3,1.3733999999999997,78339.0,78339.0,4230.3060000000005,13630.985999999999
Koraput,381789.0,38.1,5.5,5.39,15.5,1.3719999999999999,78339.0,78339.0,4386.9839999999995,50842.011000000006
Malkangiri,167884.0,66.0,7.3,7.154,0.3,0.392,15839.0,15839.0,1172.086,950.34
Malkangiri,167884.0,64.2,7.4,7.2446,0.8,0.48950000000000005,15839.0,15839.0,1187.925,1473.027
Malkangiri,167884.0,44.1,8.3,7.992900000000001,5.9,0.7704000000000001,15839.0,15839.0,1330.476,7555.203
Koriya,121852.0,49.9,2.2,2.1670000000000003,0.4,2.0685000000000002,59763.0,59763.0,1314.786,5079.855
Koriya,121852.0,46.0,1.9,1.8619999999999999,1.9,1.666,59763.0,59763.0,1135.497,13984.542
Koriya,121852.0,36.4,1.3,1.2571,5.7,0.6769,59763.0,59763.0,776.9190000000001,35439.459
Surguja,0.0,48.0,2.1,2.0496,1.0,3.0256,0.0,0.0,1368.507,14010.905
Surguja,0.0,46.2,2.1,2.0454000000000003,1.2,2.8245999999999998,0.0,0.0,1368.507,16356.917000000001
Surguja,0.0,28.5,1.6,1.528,3.4,0.573,0.0,0.0,1042.672,39947.371
Jashpur,0.0,39.9,1.7,1.6251999999999998,0.5,2.1031999999999997,0.0,0.0,372.996,2445.196
Jashpur,0.0,39.7,1.7,1.6251999999999998,0.6,2.0076,0.0,0.0,352.274,2942.5239999999994
Jashpur,0.0,36.8,1.2,1.1436,1.6,0.5718,0.0,0.0,248.664,8744.684000000001
Raigarh,354278.0,55.6,4.7,4.5496,0.7,0.968,66638.0,66638.0,3198.624,8662.94
Raigarh,581868.0,55.6,4.7,4.5496,0.7,0.968,377160.0,377160.0,18103.68,49030.8
Raigarh,354278.0,52.9,4.5,4.3469999999999995,1.1,1.0626,66638.0,66638.0,3065.348,12861.134000000002
Raigarh,581868.0,52.9,4.5,4.3469999999999995,1.1,1.0626,377160.0,377160.0,17349.359999999997,72791.88
Raigarh,354278.0,36.6,3.0,2.865,3.6,1.2415,66638.0,66638.0,1999.14,38183.574
Raigarh,581868.0,36.6,3.0,2.865,3.6,1.2415,377160.0,377160.0,11314.8,216112.68
Raigarh,354278.0,27.8,3.5,3.4405,3.9,1.7694,66638.0,66638.0,2398.9680000000003,33918.742
Raigarh,581868.0,27.8,3.5,3.4405,3.9,1.7694,377160.0,377160.0,13577.76,191974.44
Raigarh,354278.0,23.9,2.6,2.5584000000000002,16.2,1.3776,66638.0,66638.0,1732.5880000000002,41315.56
Raigarh,581868.0,23.9,2.6,2.5584000000000002,16.2,1.3776,377160.0,377160.0,9806.16,233839.2
Raigarh,354278.0,17.2,1.0,0.985,37.3,0.7880000000000001,66638.0,66638.0,733.018,53976.78
Raigarh,581868.0,17.2,1.0,0.985,37.3,0.7880000000000001,377160.0,377160.0,4148.76,305499.6
Korba,206598.0,53.6,3.2,3.1392,0.4,1.4714999999999998,126055.0,126055.0,4033.76,15000.545
Korba,206598.0,45.0,2.6,2.5428,7.0,1.2714,126055.0,126055.0,3277.43,35421.455
Korba,206598.0,28.9,1.6,1.5520000000000003,19.4,0.873,126055.0,126055.0,2016.88,73868.23
Janjgir - Champa,379583.0,57.8,5.6,5.4544,0.5,0.6818,61190.0,61190.0,3426.64,6730.9
Janjgir - Champa,379583.0,55.8,5.3,5.135700000000001,0.7,0.7752000000000001,61190.0,61190.0,3304.26,9300.88
Janjgir - Champa,379583.0,41.6,3.8,3.534,2.0,1.4880000000000002,61190.0,61190.0,2325.22,27168.36
Kabeerdham,187311.0,59.3,6.2,6.0264,0.3,0.5832,23868.0,23868.0,1479.816,2148.12
Kabeerdham,187311.0,56.9,6.0,5.82,0.6,0.6789999999999999,23868.0,23868.0,1455.9479999999999,3150.5759999999996
Kabeerdham,187311.0,35.6,5.0,4.77,3.3,0.9540000000000001,23868.0,23868.0,1217.2679999999998,11814.66
Rajnandgaon,313604.0,45.2,3.3,3.135,0.6,3.515,76528.0,76528.0,2601.9519999999998,14157.68
Rajnandgaon,313604.0,42.6,3.1,2.9419,1.0,3.1317000000000004,76528.0,76528.0,2448.896,19132.0
Rajnandgaon,313604.0,31.1,2.4,2.2728,2.7,1.1364,76528.0,76528.0,1913.2,40712.896
Durg,533448.0,50.0,4.9,4.6648000000000005,0.8,1.3328,349741.0,349741.0,17487.05,48963.74
Durg,533448.0,41.7,3.8,3.6327999999999996,8.9,1.1471999999999998,349741.0,349741.0,13639.899,115414.53
Durg,533448.0,28.6,2.2,2.1142000000000003,21.6,0.8649,349741.0,349741.0,7694.302000000001,218937.866
Raipur,673499.0,55.1,5.8,5.5796,0.7,1.1543999999999999,395001.0,395001.0,23305.059000000005,50955.129
Raipur,673499.0,46.0,4.8,4.6175999999999995,2.2,1.0582,395001.0,395001.0,19355.049000000003,122450.31
Raipur,673499.0,29.1,2.8,2.6908,5.1,0.8649,395001.0,395001.0,11455.028999999999,256750.65
Mahasamund,274793.0,56.2,4.4,4.1052,0.4,2.1458999999999997,35774.0,35774.0,1645.604,5437.647999999999
Mahasamund,274793.0,54.5,4.4,4.114000000000001,0.7,2.0570000000000004,35774.0,35774.0,1645.604,6725.512000000001
Mahasamund,274793.0,39.8,4.1,3.8949999999999996,3.1,0.855,35774.0,35774.0,1466.734,17922.774
Dhamtari,168689.0,53.7,4.2,4.0656,1.5,3.4848000000000003,41792.0,41792.0,1755.264,10113.664
Dhamtari,168689.0,50.8,4.0,3.8560000000000003,1.6,3.0848,41792.0,41792.0,1713.4719999999998,12412.223999999998
Dhamtari,168689.0,37.9,3.4,3.2266000000000004,2.0,1.5184,41792.0,41792.0,1462.72,22400.512000000002
Uttar Bastar Kanker,169191.0,44.1,2.9,2.7607999999999997,0.5,1.3328,24878.0,24878.0,746.34,3681.9440000000004
Uttar Bastar Kanker,169191.0,43.1,2.9,2.755,0.6,1.33,24878.0,24878.0,746.34,4900.965999999999
Uttar Bastar Kanker,169191.0,34.9,3.2,2.9951999999999996,1.9,1.3104,24878.0,24878.0,796.096,15150.702
Bastar,316425.0,51.2,3.3,3.2406,0.4,1.964,54894.0,54894.0,1866.396,7630.266
Bastar,316425.0,49.0,3.3,3.2307,1.0,1.7622000000000002,54894.0,54894.0,1811.5019999999997,11143.482
Bastar,316425.0,34.5,2.8,2.702,4.7,1.0615,54894.0,54894.0,1591.9260000000002,33485.34
Narayanpur,26916.0,57.3,4.4,4.3692,0.1,0.7944,6179.0,6179.0,271.87600000000003,253.33899999999997
Narayanpur,26916.0,56.8,4.1,4.059,0.2,0.792,6179.0,6179.0,253.33899999999997,661.1529999999999
Narayanpur,26916.0,54.1,2.2,2.1362,0.5,0.7768,6179.0,6179.0,135.93800000000002,2731.1180000000004
Dakshin Bastar Dantewada,106545.0,49.9,3.2,3.184,0.7,0.796,31304.0,31304.0,1001.7280000000001,2253.8880000000004
Dakshin Bastar Dantewada,106545.0,47.0,3.1,3.0721,3.1,0.7928000000000001,31304.0,31304.0,1001.7280000000001,4789.512
Dakshin Bastar Dantewada,106545.0,34.7,2.8,2.7327999999999997,13.4,0.488,31304.0,31304.0,907.8159999999999,15589.392
Bijapur,50449.0,55.9,4.2,4.158,0.1,0.396,7942.0,7942.0,333.564,214.43400000000003
Bijapur,396449.0,55.9,4.2,4.158,0.1,0.396,131041.0,131041.0,5503.722000000001,3538.107
Bijapur,50449.0,56.4,4.1,4.050799999999999,0.2,0.39520000000000005,7942.0,7942.0,325.62199999999996,444.75199999999995
Bijapur,396449.0,56.4,4.1,4.050799999999999,0.2,0.39520000000000005,131041.0,131041.0,5372.681,7338.295999999999
Bijapur,50449.0,60.2,3.0,2.925,0.8,0.39,7942.0,7942.0,246.202,2231.702
Bijapur,396449.0,60.2,3.0,2.925,0.8,0.39,131041.0,131041.0,4062.271,36822.521
Bijapur,50449.0,40.9,6.7,6.5861,0.5,0.8847,7942.0,7942.0,540.056,397.1
Bijapur,396449.0,40.9,6.7,6.5861,0.5,0.8847,131041.0,131041.0,8910.787999999999,6552.05
Bijapur,50449.0,37.6,5.8,5.7072,10.5,1.0824,7942.0,7942.0,468.57800000000003,1437.5020000000002
Bijapur,396449.0,37.6,5.8,5.7072,10.5,1.0824,131041.0,131041.0,7731.419,23718.421000000002
Bijapur,50449.0,27.0,2.9,2.8536,42.1,1.6728,7942.0,7942.0,230.31799999999998,4725.49
Bijapur,396449.0,27.0,2.9,2.8536,42.1,1.6728,131041.0,131041.0,3800.189,77969.395
Sheopur,150146.0,59.7,5.3,5.2311000000000005,0.6,0.4935,26376.0,26376.0,1397.9279999999999,1529.808
Sheopur,150146.0,56.8,5.0,4.92,1.2,0.5904,26376.0,26376.0,1318.8,3402.5040000000004
Sheopur,150146.0,39.2,3.2,3.0816000000000003,5.1,1.5408000000000002,26376.0,26376.0,844.0320000000002,15087.072000000002
Morena,319298.0,52.1,5.1,4.977599999999999,0.5,0.5855999999999999,95288.0,95288.0,4954.976000000001,6384.295999999999
Morena,319298.0,48.3,4.4,4.268,1.5,0.7760000000000001,95288.0,95288.0,4287.96,19915.192
Morena,319298.0,34.3,2.0,1.896,5.3,1.2324,95288.0,95288.0,2001.0480000000002,70322.544
Bhind,271211.0,49.5,4.4,4.2372000000000005,0.4,0.6740999999999999,88385.0,88385.0,4065.7099999999996,8219.805
Bhind,271211.0,46.9,3.9,3.7362,1.2,0.7664,88385.0,88385.0,3623.7849999999994,20328.55
Bhind,271211.0,38.6,2.4,2.2608,3.8,0.9420000000000001,88385.0,88385.0,2209.625,59483.105
Gwalior,172720.0,46.3,4.4,4.246,1.2,1.158,272172.0,272172.0,12247.74,47085.75600000001
Gwalior,172720.0,33.6,2.9,2.7695,40.9,0.8595,272172.0,272172.0,8165.16,162758.856
Gwalior,172720.0,25.4,1.9,1.8011999999999997,66.3,0.5688,272172.0,272172.0,5443.44,236789.64
Datia,160453.0,44.1,2.6,2.4778000000000002,0.7,1.0483,43401.0,43401.0,1171.8270000000002,4904.313
Datia,160453.0,41.8,2.7,2.5704000000000002,1.3,1.2376,43401.0,43401.0,1215.2279999999998,9591.621000000001
Datia,160453.0,33.1,2.9,2.7434,3.4,1.9866,43401.0,43401.0,1302.03,27386.031000000003
Shivpuri,367859.0,53.2,4.2,4.111800000000001,0.5,0.48950000000000005,66759.0,66759.0,2803.8779999999997,3738.5039999999995
Shivpuri,367859.0,49.8,4.0,3.9,1.4,0.585,66759.0,66759.0,2670.36,9746.814
Shivpuri,367859.0,30.5,2.8,2.674,6.0,0.955,66759.0,66759.0,1869.2519999999997,43860.663
Tikamgarh,322772.0,43.7,2.8,2.7412,0.3,0.39160000000000006,60220.0,60220.0,1746.38,2348.58
Tikamgarh,322772.0,41.9,2.8,2.73,0.9,0.4875,60220.0,60220.0,1686.16,6142.44
Tikamgarh,322772.0,31.8,2.6,2.4752,3.9,0.8568000000000001,60220.0,60220.0,1625.94,27219.44
Chhatarpur,375869.0,43.6,2.5,2.4125,0.2,0.2895,95048.0,95048.0,2471.248,4942.496
Chhatarpur,375869.0,40.7,2.3,2.2126,0.9,0.48100000000000004,95048.0,95048.0,2281.152,14542.344000000001
Chhatarpur,375869.0,28.2,1.5,1.4280000000000002,3.9,1.1423999999999999,95048.0,95048.0,1520.7680000000003,55032.792
Panna,256744.0,45.8,2.9,2.8043,0.3,0.3868000000000001,32179.0,32179.0,965.37,1608.95
Panna,256744.0,44.7,2.8,2.6992000000000003,0.7,0.5784,32179.0,32179.0,933.1909999999999,3282.258
Panna,256744.0,34.6,2.2,2.0702000000000003,4.6,1.5997,32179.0,32179.0,740.117,17312.302
Sagar,448408.0,50.0,4.6,4.4436,0.6,1.4489999999999998,165507.0,165507.0,7778.829000000001,18536.784
Sagar,448408.0,44.3,4.0,3.7960000000000003,2.0,1.4235000000000002,165507.0,165507.0,6785.786999999999,41542.257000000005
Sagar,448408.0,28.3,2.3,2.0723,5.8,1.3514999999999997,165507.0,165507.0,4137.675,107083.02900000001
Damoh,303387.0,52.5,4.9,4.7432,0.2,0.6775999999999999,66514.0,66514.0,3325.7,3924.3260000000005
Damoh,303387.0,49.1,4.5,4.338,0.8,0.7712,66514.0,66514.0,3059.644,9578.016
Damoh,303387.0,32.4,2.8,2.6515999999999997,3.7,1.4205,66514.0,66514.0,1928.906,37380.868
Satna,461831.0,37.2,2.1,2.0034000000000005,0.9,2.7666000000000004,114173.0,114173.0,2511.806,26031.444
Satna,461831.0,34.4,2.1,1.9971,1.7,2.3775,114173.0,114173.0,2511.806,34023.554
Satna,461831.0,21.8,2.2,2.0592,4.9,0.9359999999999999,114173.0,114173.0,2625.979,69074.665
Rewa,523910.0,33.3,2.0,1.9280000000000002,1.4,2.9884000000000004,94489.0,94489.0,1984.269,16819.042
Rewa,523910.0,31.6,2.1,2.016,2.6,2.784,94489.0,94489.0,2078.7580000000003,22110.426
Rewa,523910.0,20.7,2.4,2.2488,10.4,1.7803,94489.0,94489.0,2267.736,56220.955
Umaria,138100.0,45.8,4.1,3.9564999999999997,0.4,0.579,29966.0,29966.0,1258.5720000000001,1738.0279999999998
Umaria,138100.0,42.8,3.7,3.5705,1.5,0.6755,29966.0,29966.0,1168.674,4105.342
Umaria,138100.0,27.4,2.0,1.9280000000000002,7.0,0.9640000000000001,29966.0,29966.0,629.2860000000001,16541.232000000004
Neemuch,174235.0,45.7,2.8,2.7495999999999996,1.2,1.1784000000000001,67962.0,67962.0,1902.9359999999997,8970.983999999999
Neemuch,174235.0,40.7,2.4,2.34,2.7,1.56,67962.0,67962.0,1631.088,17874.006
Neemuch,174235.0,26.5,1.4,1.337,6.9,2.674,67962.0,67962.0,951.4679999999998,43223.832
Mandsaur,302287.0,48.2,2.3,2.2195,1.5,0.965,81832.0,81832.0,1882.1359999999997,10883.656
Mandsaur,302287.0,44.3,2.1,2.0202,2.9,0.9620000000000001,81832.0,81832.0,1800.3040000000003,19639.68
Mandsaur,302287.0,28.4,1.7,1.6133000000000002,8.8,0.5694,81832.0,81832.0,1391.144,55809.424000000006
Ratlam,266716.0,52.3,3.3,3.0162,1.0,0.914,107151.0,107151.0,3750.285,14358.234000000002
Ratlam,266716.0,45.0,2.7,2.484,3.3,0.828,107151.0,107151.0,3107.3789999999995,35145.528
Ratlam,266716.0,25.9,1.4,1.3104,9.2,0.6552,107151.0,107151.0,1500.114,88721.02799999999
Ujjain,300765.0,50.8,3.5,3.227,1.1,0.8298000000000001,188684.0,188684.0,7169.991999999999,33774.435999999994
Ujjain,300765.0,42.2,2.9,2.697,5.3,0.93,188684.0,188684.0,5849.204000000001,81134.12
Ujjain,300765.0,28.4,1.8,1.6956,12.0,0.9420000000000001,188684.0,188684.0,3584.9959999999996,157739.824
Shajapur,312611.0,48.7,4.0,3.48,1.2,0.609,73997.0,73997.0,3255.8680000000004,9915.598
Shajapur,312611.0,45.3,3.7,3.2560000000000002,2.2,0.616,73997.0,73997.0,2959.88,17093.307
Shajapur,312611.0,30.1,2.3,2.1252,6.2,0.7392,73997.0,73997.0,1775.9279999999999,49355.999
Dewas,274995.0,46.5,6.0,5.64,1.3,0.94,101014.0,101014.0,6262.868,21920.037999999997
Dewas,274995.0,41.6,5.1,4.794,4.6,0.94,101014.0,101014.0,5252.728,37375.18
Dewas,274995.0,28.8,2.6,2.4362,13.6,0.8432999999999999,101014.0,101014.0,2626.364,78083.82199999999
Dhar,412348.0,48.7,4.2,3.696,1.4,1.1440000000000001,103364.0,103364.0,4858.108,19845.888
Dhar,412348.0,44.9,3.9,3.4788,3.8,1.0704,103364.0,103364.0,4548.0160000000005,31112.564000000002
Dhar,412348.0,29.0,2.9,2.7259999999999995,13.9,1.128,103364.0,103364.0,3100.92,78970.096
Indore,200371.0,40.0,4.5,4.338,2.8,1.4460000000000002,587947.0,587947.0,27045.561999999998,243998.005
Indore,200371.0,26.6,3.1,2.9729,44.2,1.1508,587947.0,587947.0,18814.304,459186.60699999996
Indore,200371.0,22.1,2.6,2.4882000000000004,57.9,1.0527000000000002,587947.0,587947.0,15874.569000000001,530916.1410000001
Khargone (West Nimar),383543.0,55.0,6.2,5.976800000000001,1.2,0.6748000000000001,76620.0,76620.0,4827.06,9960.6
Khargone (West Nimar),383543.0,50.9,5.7,5.4891,2.1,0.7704000000000001,76620.0,76620.0,4443.96,17162.88
Khargone (West Nimar),383543.0,28.3,3.2,3.0496,7.0,1.4295,76620.0,76620.0,2451.84,56545.56
Barwani,250358.0,56.1,4.8,4.4832,0.8,1.4010000000000002,48912.0,48912.0,2543.424,5037.936000000001
Barwani,250358.0,52.9,4.7,4.3945,2.3,1.4025,48912.0,48912.0,2445.6,9244.367999999999
Barwani,250358.0,35.7,3.9,3.6698999999999997,10.2,1.5997,48912.0,48912.0,2005.3919999999998,32330.832
Rajgarh,331894.0,46.7,5.2,4.1132,0.6,0.7909999999999999,69823.0,69823.0,4538.495,5446.194
Rajgarh,331894.0,44.7,4.9,3.9739,1.1,0.8921000000000001,69823.0,69823.0,4189.38,11101.857
Rajgarh,331894.0,33.3,3.1,2.8675,3.8,1.85,69823.0,69823.0,2234.3360000000002,42592.03
Vidisha,292579.0,43.1,2.9,2.7666000000000004,0.8,0.9540000000000001,83830.0,83830.0,2514.9,9640.45
Vidisha,292579.0,40.0,2.7,2.5677,2.6,0.8559,83830.0,83830.0,2347.24,20706.01
Vidisha,292579.0,29.1,2.0,1.8780000000000001,8.9,0.8451000000000001,83830.0,83830.0,1760.43,59938.45
Bhopal,118893.0,44.8,4.1,3.9482999999999993,2.9,1.0593000000000001,581826.0,581826.0,25018.517999999996,125092.59
Bhopal,118893.0,32.3,2.9,2.8362,31.4,1.1735999999999998,581826.0,581826.0,16872.953999999998,420078.37200000003
Bhopal,118893.0,29.4,2.6,2.5506,37.9,1.1771999999999998,581826.0,581826.0,15127.476,488152.0140000001
Sehore,270427.0,41.7,6.4,6.137600000000001,1.0,1.4385000000000003,59220.0,59220.0,3908.52,12850.74
Sehore,270427.0,39.6,5.7,5.4549,1.4,1.3397999999999999,59220.0,59220.0,3493.98,18891.18
Sehore,270427.0,30.0,2.5,2.365,2.9,1.0406,59220.0,59220.0,1480.5,46843.02
Raisen,251272.0,43.0,6.6,6.111599999999999,0.8,1.6668,74441.0,74441.0,5359.752,13771.585
Raisen,251272.0,41.3,6.0,5.5920000000000005,2.6,1.864,74441.0,74441.0,4838.665,22406.741
Raisen,251272.0,35.3,3.9,3.7245,9.1,2.483,74441.0,74441.0,2977.64,53597.52
Betul,318945.0,43.7,4.7,4.4932,0.6,1.912,87704.0,87704.0,4209.792,11313.816
Betul,318945.0,40.7,4.3,4.1151,1.8,1.9140000000000001,87704.0,87704.0,3858.9760000000006,21750.592
Betul,318945.0,29.1,2.9,2.7811000000000003,6.7,1.8221,87704.0,87704.0,2631.12,62796.06399999999
Harda,112714.0,40.7,7.6,7.3568,1.3,2.42,31845.0,31845.0,2452.065,12196.635
Harda,112714.0,37.6,6.9,6.6447,1.8,2.1186000000000003,31845.0,31845.0,2229.15,14839.77
Harda,112714.0,25.4,4.3,4.059200000000001,3.7,0.9440000000000001,31845.0,31845.0,1401.18,25253.085
Hoshangabad,209650.0,42.4,9.9,9.5535,1.7,4.246,105746.0,105746.0,10786.091999999999,35742.148
Hoshangabad,209650.0,37.8,7.9,7.615600000000001,4.5,3.4704,105746.0,105746.0,8565.426,51075.318
Hoshangabad,209650.0,27.7,3.3,3.1712999999999996,10.6,1.6336999999999997,105746.0,105746.0,3595.3639999999996,85231.276
Katni,276151.0,44.6,4.3,4.1237,0.6,0.8631,72880.0,72880.0,3206.72,6267.68
Katni,276151.0,41.3,3.9,3.7362,1.8,0.7664,72880.0,72880.0,2915.2,14138.72
Katni,276151.0,27.4,2.3,2.1918999999999995,7.0,0.4765,72880.0,72880.0,1749.12,47955.04
Jabalpur,272284.0,44.7,5.6,5.409599999999999,1.0,3.0912,352477.0,352477.0,20091.189000000002,94463.836
Jabalpur,272284.0,35.6,4.1,3.9319,5.8,2.1098000000000003,352477.0,352477.0,14804.034000000001,196329.689
Jabalpur,272284.0,28.0,2.8,2.6683999999999997,9.9,1.3341999999999998,352477.0,352477.0,10221.832999999999,282686.554
Narsimhapur,230659.0,47.2,9.6,9.216,0.9,2.784,53059.0,53059.0,5199.782,14591.225
Narsimhapur,230659.0,44.6,8.9,8.499500000000001,1.4,2.483,53059.0,53059.0,4881.428,18676.768
Narsimhapur,230659.0,32.0,5.8,5.394,3.8,1.1159999999999999,53059.0,53059.0,3130.481,38096.361999999994
Dindori,218021.0,50.1,2.6,2.5454000000000003,0.2,0.48950000000000005,9774.0,9774.0,263.898,361.63800000000003
Dindori,218021.0,49.4,2.7,2.6379,0.3,0.5861999999999999,9774.0,9774.0,273.67199999999997,576.666
Dindori,218021.0,35.3,5.4,5.0922,2.9,1.2259,9774.0,9774.0,537.57,5405.022
Mandla,279674.0,41.5,4.1,3.9564999999999997,0.2,0.4825,37258.0,37258.0,1602.094,2496.286
Mandla,279674.0,39.9,4.1,3.9524,0.6,0.5784,37258.0,37258.0,1602.094,4955.314
Mandla,279674.0,27.6,3.9,3.7362,3.3,1.4369999999999998,37258.0,37258.0,1490.32,24254.958
Chhindwara,413142.0,48.5,5.0,4.825,0.6,0.8685,140802.0,140802.0,7180.901999999999,17318.646
Chhindwara,413142.0,44.6,4.6,4.4344,1.4,0.9640000000000001,140802.0,140802.0,6617.694,35904.51
Chhindwara,413142.0,32.4,3.6,3.4632,3.8,1.443,140802.0,140802.0,5209.674,93351.726
Seoni,335045.0,42.2,4.7,4.371,0.4,1.767,47542.0,47542.0,2329.558,7226.384
Seoni,335045.0,40.4,4.6,4.291799999999999,0.8,1.6794,47542.0,47542.0,2282.016,10364.155999999999
Seoni,335045.0,26.7,3.4,3.2503999999999995,3.9,1.3383999999999998,47542.0,47542.0,1663.97,35133.538
Balaghat,400074.0,36.6,5.2,4.9556000000000004,0.4,1.2389000000000001,70793.0,70793.0,3822.822,8282.780999999999
Balaghat,400074.0,35.5,5.0,4.775,1.0,1.337,70793.0,70793.0,3610.4429999999998,13167.498
Balaghat,400074.0,28.6,3.4,3.298,5.0,1.746,70793.0,70793.0,2406.962,44670.383
Guna,212765.0,46.9,2.8,2.6767999999999996,0.7,0.7648,72320.0,72320.0,2097.28,5351.68
Guna,212765.0,43.4,2.9,2.7666000000000004,2.4,0.8586000000000001,72320.0,72320.0,2169.6,14319.36
Guna,212765.0,32.4,3.2,3.0336000000000003,7.8,1.0428,72320.0,72320.0,2386.56,43102.72
Ashoknagar,169606.0,42.3,2.6,2.5012,0.7,0.5771999999999999,37135.0,37135.0,1002.645,2599.45
Ashoknagar,169606.0,41.1,2.4,2.2847999999999997,1.1,0.7616,37135.0,37135.0,928.375,5718.79
Ashoknagar,169606.0,35.1,1.6,1.4464000000000001,2.7,1.1752,37135.0,37135.0,631.295,20907.005
Shahdol,233594.0,42.1,2.8,2.6656,0.6,1.0472000000000001,57846.0,57846.0,1677.5339999999999,4396.295999999999
Shahdol,233594.0,39.7,2.8,2.6683999999999997,1.7,1.1436,57846.0,57846.0,1677.5339999999999,10123.05
Shahdol,233594.0,28.2,2.7,2.5812,6.7,1.5296,57846.0,57846.0,1561.842,36847.902
Anuppur,0.0,34.9,1.8,1.7172000000000003,0.2,0.2862,0.0,0.0,0.0,0.0
Anuppur,0.0,32.2,1.9,1.8163999999999998,1.3,0.3824,0.0,0.0,0.0,0.0
Anuppur,0.0,24.0,2.1,2.0181,4.5,0.6727,0.0,0.0,0.0,0.0
Sidhi,250953.0,37.1,1.9,1.8429999999999997,0.3,0.38800000000000007,25916.0,25916.0,492.40399999999994,1062.5559999999998
Sidhi,250953.0,36.2,1.9,1.8392,0.5,0.484,25916.0,25916.0,492.40399999999994,1943.7
Sidhi,250953.0,25.8,1.5,1.4205,2.6,1.1364,25916.0,25916.0,388.74,12698.84
Singrauli,228732.0,43.5,1.8,1.7604,0.2,0.19560000000000002,58593.0,58593.0,1113.267,1289.046
Singrauli,228732.0,40.4,2.0,1.954,3.7,0.29309999999999997,58593.0,58593.0,1171.86,6621.009
Singrauli,228732.0,26.3,2.5,2.4375,19.3,0.585,58593.0,58593.0,1523.4180000000001,30526.953
Jhabua,211080.0,38.7,3.8,2.4282,0.3,0.25560000000000005,24713.0,24713.0,1260.3629999999998,1433.354
Jhabua,211080.0,37.4,3.7,2.442,0.8,0.264,24713.0,24713.0,1186.224,2891.421
Jhabua,211080.0,23.0,1.7,1.5079,5.6,0.9757000000000001,24713.0,24713.0,444.834,18979.584
Alirajpur,135866.0,23.2,2.0,0.826,0.4,0.16519999999999999,14662.0,14662.0,586.48,733.1
Alirajpur,135866.0,23.3,2.1,0.9408,0.5,0.17919999999999997,14662.0,14662.0,571.818,1539.51
Alirajpur,135866.0,25.1,2.3,1.9527,1.8,0.42450000000000004,14662.0,14662.0,381.21200000000005,11040.485999999999
Khandwa (East Nimar),265663.0,51.2,7.9,7.7262,1.3,1.6625999999999999,63425.0,63425.0,5074.0,11035.95
Khandwa (East Nimar),265663.0,47.2,7.3,7.095600000000001,3.1,1.5552000000000001,63425.0,63425.0,4693.45,17061.325
Khandwa (East Nimar),265663.0,29.2,4.3,4.0634999999999994,11.3,0.8504999999999999,63425.0,63425.0,2790.7,43953.525
Burhanpur,115979.0,47.7,6.4,6.284800000000001,0.7,1.2766000000000002,62861.0,62861.0,4023.1040000000003,11629.285
Burhanpur,115979.0,44.8,5.5,5.335,3.1,1.649,62861.0,62861.0,3520.216,22064.211
Burhanpur,115979.0,38.9,3.7,3.4965,7.9,2.268,62861.0,62861.0,2451.5789999999997,43122.64599999999
Kachchh,488293.0,25.2,1.1,1.0923,16.1,1.1916,250982.0,250982.0,2760.802,123483.144
Kachchh,488293.0,23.7,1.1,1.0901,34.4,1.1891999999999998,250982.0,250982.0,2760.802,158118.66
Kachchh,488293.0,21.0,1.0,0.987,67.4,0.987,250982.0,250982.0,2509.82,220613.178
Banas Kantha,666773.0,38.5,4.0,3.968,0.9,0.39680000000000004,137424.0,137424.0,5496.96,23499.504000000004
Banas Kantha,666773.0,36.3,3.6,3.5676,1.6,0.4955,137424.0,137424.0,4947.264,35730.24
Banas Kantha,666773.0,23.4,1.5,1.4745,5.9,0.983,137424.0,137424.0,2061.36,107190.72
Patan,301483.0,36.9,3.8,3.7658,3.2,0.991,102655.0,102655.0,3900.89,36853.145
Patan,301483.0,34.2,3.3,3.267,11.4,0.792,102655.0,102655.0,3387.615,47323.955
Patan,301483.0,24.8,1.5,1.4805000000000001,41.2,0.39480000000000004,102655.0,102655.0,1539.825,84587.72
Mahesana,476005.0,32.4,2.5,2.4775,7.7,0.5945999999999999,183738.0,183738.0,4777.188,81579.672
Mahesana,476005.0,29.7,2.2,2.1802,18.0,0.5945999999999999,183738.0,183738.0,4042.2360000000003,100504.686
Mahesana,476005.0,21.6,1.3,1.2909,48.4,0.5958,183738.0,183738.0,2388.594,156177.3
Sabar Kantha,544024.0,40.5,2.1,2.0706,2.1,0.5916,121509.0,121509.0,2551.6890000000003,37789.299000000006
Sabar Kantha,544024.0,38.4,2.0,1.974,3.0,0.5922,121509.0,121509.0,2430.18,46416.43800000001
Sabar Kantha,544024.0,26.6,1.6,1.5808000000000002,7.6,0.5928,121509.0,121509.0,1944.1440000000002,93197.403
Gandhinagar,237624.0,36.2,2.3,2.2723999999999998,5.5,1.0868,195634.0,195634.0,4499.581999999999,83731.352
